name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;233;0;681;3121;990;3121;990;0
header;140;148;140;186;1786;186;1786;148
A;928;226;928;238;935;238;935;226
A;394;261;394;278;409;278;409;261
B;545;351;545;370;560;370;560;351
A;368;528;368;528;368;528;368;528
C;498;849;498;876;523;876;523;849
A;577;870;577;881;583;881;583;870
C;761;1080;761;1106;787;1106;787;1080
C;474;1171;474;1198;500;1198;500;1171
D;835;1864;835;1891;867;1891;867;1864
A;897;1954;897;1958;902;1958;902;1954
A;719;2807;719;2818;726;2818;726;2807
