name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;487;0;510;3117;1016;3117;1016;0
header;135;142;135;173;1756;173;1756;142
A;601;437;601;443;607;443;607;437
A;772;898;772;903;779;903;779;898
A;914;1036;914;1043;921;1043;921;1036
A;702;1761;702;1768;709;1768;709;1761
B;727;2026;727;2052;740;2052;740;2026
A;707;2034;707;2041;713;2041;713;2034
B;918;2092;918;2104;925;2104;925;2092
A;537;2310;537;2316;543;2316;543;2310
A;654;2447;654;2454;660;2454;660;2447
A;920;2502;920;2508;926;2508;926;2502
