name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1076;0;1123;3121;1893;3121;1869;0
header;243;131;243;179;1992;179;1992;131
A;1162;503;1162;508;1168;508;1168;503
A;1403;578;1403;579;1403;579;1403;578
A;1282;609;1282;614;1287;614;1287;609
D;1780;967;1780;986;1793;986;1793;967
A;1182;1103;1182;1108;1187;1108;1187;1103
A;1557;1106;1557;1112;1562;1112;1562;1106
A;1557;1119;1557;1124;1563;1124;1563;1119
A;1172;1174;1172;1174;1172;1174;1172;1174
A;1381;1359;1381;1360;1381;1360;1381;1359
A;1674;1717;1674;1728;1681;1728;1681;1717
A;1601;2530;1601;2535;1606;2535;1606;2530
A;1601;2542;1601;2547;1606;2547;1606;2542
A;1747;2668;1747;2673;1753;2673;1753;2668
A;1223;2770;1223;2775;1228;2775;1228;2770
